Wed Feb 28 11:14:19 2018    ../cProfile_results/111010001001111010/cProfile.log

         394327158 function calls (381660283 primitive calls) in 718.862 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
589118/588898    0.229    0.000    2.145    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/dispatch/dispatcher.py:168(send)
   168548    0.227    0.000    1.074    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/models/fields/reverse_related.py:182(get_path_info)
3051635/255    0.225    0.000    0.000    0.000 {method 'pop' of 'list' objects}
1461547/1372843    0.223    0.000   83.793    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/models/query.py:1085(_fetch_all)
     6253    0.220    0.000  224.919    0.036 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/core/handlers/wsgi.py:155(__call__)
8852/6143    0.217    0.000   49.510    0.008 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/template/loader_tags.py:186(render)
    89415    0.216    0.000    0.441    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/models/fields/related_descriptors.py:194(__set__)
    49745    0.216    0.000    0.722    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/lib-python/2.7/urlparse.py:251(urljoin)
   254877    0.215    0.000    0.218    0.000 {method 'update' of 'set' objects}
     2711    0.215    0.000    7.279    0.003 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/models/base.py:799(save_base)
73402/73100    0.213    0.000    0.815    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/lib-python/2.7/json/encoder.py:268(__encode_list)
   219473    0.209    0.000    0.825    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/models/sql/query.py:2023(add_votes)
     6253    0.208    0.000    0.403    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/core/handlers/wsgi.py:80(__init__)
    14512    0.207    0.000    1.110    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/template/defaulttags.py:420(render)
  3995534    0.206    0.000    1.498    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/models/fields/related.py:579(related_fields)
    76094    0.205    0.000    0.205    0.000 {posix.urandom}
103269/74317    0.205    0.000    3.436    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/lib-python/2.7/copy.py:306(_reconstruct)
    70976    0.201    0.000    1.562    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/psycopg2cffi-2.7.5-py2.7-linux-x86_64.egg/psycopg2cffi/_impl/cursor.py:722(_pq_fetch)
   101821    0.201    0.000   12.020    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/template/library.py:201(render)
    69659    0.200    0.000   42.470    0.001 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/models/sql/compiler.py:808(execute_sql)
    72076    0.199    0.000    0.597    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/lib-python/2.7/decimal.py:2420(quantize)
    18689    0.198    0.000    0.311    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/models/sql/datastructures.py:62(as_sql)
54228/43032    0.196    0.000    0.708    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/utils/lru_cache.py:107(wrapper)
59309/28236    0.196    0.000   19.207    0.001 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/template/defaulttags.py:303(render)
    58295    0.194    0.000    0.194    0.000 {method 'read' of 'file' objects}
122650/110    0.192    0.000   10.823    0.098 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/graphql/execution/executor.py:222(complete_value)
   124971    0.189    0.000    0.566    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/psycopg2cffi-2.7.5-py2.7-linux-x86_64.egg/psycopg2cffi/_impl/typecasts.py:272(parse_datetime)
153875/68194    0.187    0.000    0.357    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/models/sql/where.py:153(_contains_aggregate)
852204/840734    0.186    0.000   25.111    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/models/query.py:241(__iter__)
   244170    0.184    0.000    0.411    0.000 /home/seasun/jit_test/application/saleor/saleor/discount/models.py:290(<setcomp>)
    51223    0.182    0.000    0.489    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/models/fields/__init__.py:139(__init__)
   458761    0.174    0.000    0.222    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/models/sql/query.py:681(table_alias)
   100448    0.173    0.000    0.346    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/lib-python/2.7/urlparse.py:136(urlparse)
     2328    0.172    0.000    2.810    0.001 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/models/base.py:962(_get_FIELD_display)
   325008    0.172    0.000    3.322    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/pkg_resources/__init__.py:1212(resource_string)
    68194    0.172    0.000    0.301    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/models/sql/query.py:768(reset_refcounts)
  2771028    0.171    0.000    0.429    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/lib-python/2.7/posixpath.py:82(split)
   319143    0.170    0.000    0.816    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/utils/translation/__init__.py:92(pgettext)
   350300    0.170    0.000    0.331    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/models/fields/related.py:589(local_related_fields)
  3300000    0.169    0.000    6.071    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/lib-python/2.7/hashlib.py:191(prf)
    81169    0.169    0.000    0.946    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/models/fields/__init__.py:607(db_type)
    30362    0.168    0.000    0.433    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/lib_pypy/cPickle.py:159(load)
190772/4761    0.168    0.000    2.954    0.001 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/lib-python/2.7/copy.py:234(_deepcopy_tuple)
212080/197230    0.166    0.000    0.513    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/promise/promise.py:93(fulfill)
    70607    0.163    0.000   12.364    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/models/fields/related_descriptors.py:816(_apply_rel_filters)
     6253    0.162    0.000  212.714    0.034 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/core/handlers/base.py:236(_legacy_get_response)
     6253    0.160    0.000    0.382    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/tornado/wsgi.py:308(environ)
   282100    0.160    0.000    0.178    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/babel/localedata.py:206(__getitem__)
    68194    0.160    0.000    0.642    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/models/sql/where.py:30(split_having)
    28676    0.157    0.000    0.327    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/http/response.py:140(__setitem__)
     6253    0.157    0.000    0.387    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/tornado/httputil.py:340(__init__)
    19725    0.156    0.000    0.156    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/models/base.py:645(<setcomp>)
197120/770    0.156    0.000   10.846    0.014 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/promise/promise.py:260(done)
   623919    0.155    0.000    0.155    0.000 {method 'add' of 'set' objects}
  1210146    0.154    0.000    0.297    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/lib-python/2.7/threading.py:147(acquire)
     7103    0.154    0.000    0.436    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/bootstrap3/renderers.py:238(__init__)
   340845    0.153    0.000    0.193    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/backends/utils.py:23(__getattr__)
   489724    0.153    0.000    0.269    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/models/query.py:164(__init__)
   644285    0.152    0.000    0.152    0.000 {time.time}
   325008    0.152    0.000    3.491    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/template/loaders/eggs.py:36(get_contents)
  2905539    0.148    0.000    0.148    0.000 {method 'lower' of 'str' objects}
    17449    0.148    0.000    0.238    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/utils/translation/trans_real.py:445(get_supported_language_variant)
    71540    0.148    0.000    0.275    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/models/sql/query.py:243(get_compiler)
    70976    0.147    0.000   20.381    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/psycopg2cffi-2.7.5-py2.7-linux-x86_64.egg/psycopg2cffi/_impl/cursor.py:201(execute)
   136453    0.146    0.000    0.285    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/babel/core.py:223(parse)
   607696    0.145    0.000    0.259    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/utils/text.py:395(unescape_string_literal)
    50948    0.145    0.000    0.282    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/lib-python/2.7/decimal.py:1124(__add__)
563986/539426    0.144    0.000   54.694    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/models/query.py:237(__len__)
    55325    0.143    0.000    1.110    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/template/smartif.py:152(__init__)
   149356    0.143    0.000    0.162    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/utils.py:258(_route_db)
    17243    0.141    0.000    0.189    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/urls/resolvers.py:30(__init__)
    42346    0.141    0.000    0.141    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/lib-python/2.7/contextlib.py:21(__exit__)
   933677    0.141    0.000    0.141    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/models/options.py:649(get_ancestor_link)
   197212    0.141    0.000    0.160    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/models/sql/query.py:127(__init__)
    21040    0.139    0.000    0.404    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/models/sql/compiler.py:543(find_ordering_name)
    86236    0.138    0.000    0.278    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/utils/lru_cache.py:93(wrapper)
   168768    0.138    0.000    0.224    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/models/fields/related.py:585(reverse_related_fields)
   228491    0.138    0.000    1.661    0.000 /home/seasun/jit_test/application/saleor/saleor/discount/models.py:281(_product_has_category_discount)
    35821    0.138    0.000    0.299    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/models/query.py:266(__getitem__)
19660/5271    0.137    0.000   90.616    0.017 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/template/base.py:201(render)
  1315683    0.137    0.000    0.137    0.000 {callable}
   182515    0.136    0.000    5.623    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/utils/functional.py:232(inner)
  6798/11    0.136    0.000    0.000    0.000 {method 'send' of '_socket.socket' objects}
   134972    0.134    0.000    0.221    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/lib_pypy/datetime.py:1406(__new__)
    53915    0.133    0.000    0.155    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/lib-python/2.7/inspect.py:743(getargs)
   176210    0.133    0.000    0.160    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/models/sql/query.py:1950(is_nullable)
81289/6253    0.133    0.000    1.659    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/maxminddb/decoder.py:62(_decode_map)
  1152471    0.132    0.000    0.132    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/utils/tree.py:21(__init__)
   116819    0.131    0.000    1.077    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/utils/_os.py:54(safe_join)
    29729    0.129    0.000    0.866    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/models/fields/related_lookups.py:44(get_prep_lookup)
   107308    0.129    0.000    1.020    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/template/library.py:187(get_resolved_arguments)
    80839    0.128    0.000    0.333    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/models/lookups.py:172(get_db_prep_lookup)
    75109    0.127    0.000    1.768    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/templatetags/i18n.py:327(do_translate)
    16844    0.126    0.000    0.739    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/forms/utils.py:26(flatatt)
21115/4894    0.126    0.000    0.288    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/lib-python/2.7/json/decoder.py:147(JSONObject)
   972979    0.126    0.000    0.523    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/models/fields/related.py:1458(_get_m2m_attr)
   325008    0.125    0.000    1.298    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/pkg_resources/__init__.py:1542(__init__)
197120/770    0.124    0.000   10.828    0.014 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/promise/promise.py:211(add_callback)
    71873    0.123    0.000    0.128    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/lib_pypy/cPickle.py:478(load_binput)
    31038    0.122    0.000  233.274    0.008 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/tornado/stack_context.py:273(null_wrapper)
27338/24012    0.122    0.000    4.912    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/template/loader_tags.py:224(do_block)
    70974    0.121    0.000    0.398    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/graphene_django/debug/sql/tracking.py:41(cursor)
    24799    0.121    0.000   20.454    0.001 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/template/engine.py:128(find_template)
    42022    0.121    0.000    0.158    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/dispatch/dispatcher.py:247(_live_receivers)
    68194    0.120    0.000    0.121    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/models/sql/compiler.py:321(get_extra_select)
    21700    0.120    0.000    2.388    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/babel/numbers.py:261(format_currency)
    24020    0.120    0.000    0.177    0.000 {posix.stat}
   592520    0.120    0.000    0.120    0.000 {method 'startswith' of 'str' objects}
   141948    0.119    0.000    0.379    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/backends/postgresql/operations.py:222(last_executed_query)
    35164    0.119    0.000    0.177    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/core/cache/backends/base.py:230(validate_key)
    83923    0.118    0.000    0.227    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/models/query.py:1024(db)
143656/137699    0.118    0.000    0.521    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/utils/encoding.py:31(smart_text)
   131085    0.116    0.000    1.513    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/models/fields/related_descriptors.py:153(__get__)
   580745    0.116    0.000    0.216    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/utils.py:204(__getitem__)
  6538957    0.116    0.000    0.116    0.000 {issubclass}
   124262    0.116    0.000    3.550    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/psycopg2cffi-2.7.5-py2.7-linux-x86_64.egg/psycopg2cffi/_impl/cursor.py:317(fetchmany)
    17177    0.115    0.000   13.264    0.001 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/template/base.py:172(__init__)
    14282    0.115    0.000    0.208    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/models/sql/query.py:1716(add_extra)
    15320    0.115    0.000   12.108    0.001 /home/seasun/jit_test/application/saleor/saleor/product/models.py:194(get_price_range)
12007/9217    0.115    0.000  111.316    0.012 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/tornado/gen.py:282(wrapper)
    11769    0.114    0.000    0.114    0.000 {_warnings.warn}
   783616    0.114    0.000    1.107    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/models/manager.py:153(all)
    62181    0.114    0.000    0.121    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/babel/core.py:1120(get_locale_identifier)
1745857/1722367    0.114    0.000    0.130    0.000 {iter}
    19462    0.114    0.000    0.686    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/templatetags/static.py:110(handle_simple)
     8003    0.114    0.000    1.654    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django_prices/templatetags/prices_i18n.py:16(format_price)
